image_path,ocr_text,yolo_classes,yolo_confs,topic
dataset/raw/phone/phone_02.jpg,vivo атавсв tec@ ЕxEеtтeпсе technulagy Y5О Ultra Speed; Ultra Stgle 5OOOmAh iView Displag NOW AVAILABLE AT 5 tec@ 8 CPU FHD + 8GB+128GB/ Qualcom 5000 mAh Batlery Super Wide angle Ultra Screen 6GB+12BGB Snapdragon 665 Quad Camcra wwww tecq in [tecqonline +91 9895 73 1111,cell phone;sports ball;remote,0.6509;0.4240;0.3718,phones
dataset/raw/phone/phone_03.jpg,"еиzши СГОЕЩ,П ВT БFTE1? FFD отшод! очиШыг wыщ;а ""о;ц",refrigerator,0.3888,phones
dataset/raw/phone/phone_04.jpg,Smasphone Adsttar Saical MMledH гсc пе оppc Tн дhJ:o Rulnca Pta,microwave;cell phone,0.7849;0.5961,phones
dataset/raw/phone/phone_05.jpg,Transform the wayyou connect: dewee designed tor thв modem wrorld:,cell phone,0.5547,phones
dataset/raw/phone/phone_06.jpg,REALME C67 REиECэ шт REUVE FEALME C5S RеA!~ = CsU,,,phones
dataset/raw/phone/phone_07.jpg,ealme larzo pro DOKNGhOV iopping start now 3 2,,,phones
dataset/raw/phone/phone_08.jpg,Rollup Banner SMART LAYER FINE ш FaNт аs= FRINT В=щ Смшk snutteislucK-tam 2365574795,,,phones
dataset/raw/phone/phone_09.jpg,шLиEL MirrMln shutterstock com 2224261069,,,phones
dataset/raw/phone/phone_10.jpg,realme 5 Рro Quad Camera Speedster,,,phones
dataset/raw/phone/phone_11.jpg,(il REAINE REALME REAШME RЕNUME REAINE RFAINE,,,phones
dataset/raw/phone/phone_12.jpg,realme 9i Batter OOmAh AL,cell phone,0.4715,phones
dataset/raw/phone/phone_13.jpg,,person;cell phone;remote,0.8832;0.8558;0.7190,phones
dataset/raw/phone/phone_14.jpg,DEVICE MOCKUP shutterstock com 2222440363,cell phone;cell phone,0.7318;0.4101,phones
dataset/raw/phone/phone_15.jpg,,,,phones
dataset/raw/phone/phone_16.jpg,Escapethe Ordinary: ASmartphone Bulit for the Extraordinary: SHOP NOW,,,phones
dataset/raw/phone/phone_17.jpg,Redefine You 2 How Play:,cell phone;person,0.9355;0.7327,phones
dataset/raw/phone/phone_18.jpg,Ier-law_m 1 DEVIGE MOGKUP shutterstock com 2223071691,,,phones
dataset/raw/phone/phone_19.jpg,DEVICE MOCKUP L] Lт] shutterstock com 2222440351,keyboard;book,0.4029;0.3909,phones
dataset/raw/phone/phone_20.jpg,TRANSFORM THE WAY YOU CONNECT: device designed fоr the modem warld: шннтонт,cell phone,0.8538,phones
dataset/raw/phone/phone_21.jpg,,person;cell phone;remote,0.9383;0.5456;0.4188,phones
dataset/raw/phone/phone_22.jpg,alamy - ZGPЧATE,cell phone,0.9292,phones
dataset/raw/phone/phone_23.jpg,Drsign by All-trce-dawrha]cam,cell phone,0.4104,phones
dataset/raw/phone/phone_24.jpg,"realme realme C250 713,980 мжлтье ео'н~атнат IURPLE снERл #Еш ~5B FoHERFU FFoCeSECR Бoo ~иннанавнтыр",person;book,0.6742;0.5126,phones
dataset/raw/phone/phone_25.jpg,ВOOк shutteistack_com 2430762089,cell phone,0.8682,phones
dataset/raw/phone/phone_26.jpg,Dare to Leap g reGlme,motorcycle,0.4633,phones
dataset/raw/phone/phone_27.jpg,BRAA DNG,,,phones
dataset/raw/phone/phone_28.jpg,EPt,,,phones
dataset/raw/phone/phone_29.jpg,,person;person,0.8864;0.7999,phones
dataset/raw/phone/phone_30.jpg,CNC,,,phones
dataset/raw/phone/phone_31.jpg,DEVICE,cell phone;cell phone;cell phone;remote,0.6414;0.5454;0.4586;0.3965,phones
dataset/raw/phone/phone_32.jpg,"""IsOUON Egungs",person;cell phone,0.8908;0.4531,phones
dataset/raw/phone/phone_33.jpg,iphone 16 PRO MAX FaEtalс iphono 16 PRO MAX,,,phones
dataset/raw/phone/phone_34.jpg,iPhone таLw,cell phone;cell phone,0.8222;0.7802,phones
dataset/raw/phone/phone_35.jpg,iPHONE ПPHONE iPHONE Ртollax Ртоумы IPHONE [PHONE ЙРНONЕ Ртаlx Раlu,remote;remote;tv;book;remote,0.7005;0.6596;0.5742;0.5412;0.5355,phones
dataset/raw/phone/phone_36.jpg,INTRODUCING THE ALL-NEW IPHONE! Inпovation аааъша  Ет Meels Perfection 5 шiшwui Fлeпапeeщт,,,phones
dataset/raw/phone/phone_37.jpg,iPhont 15 SERIES APPLE IPHONE APаL E [PHCNЕ14 APPLEFHONEL [PHONE 15 PRO,cell phone,0.3508,phones
dataset/raw/phone/phone_38.jpg,14 HANG ' ViPHONE PRC,,,phones
dataset/raw/phone/phone_39.jpg,15 15 Ne jPhone  net iPhone 0e jPhone ` nrtk,cell phone;cell phone,0.6255;0.4243,phones
dataset/raw/phone/phone_40.jpg,15 OFF ONE UNLEASHED TION 5Оо DAY ~SECOND THE,person,0.8392,phones
dataset/raw/phone/phone_41.jpg,штматше шыmа  Телола  [Енпт птt шPIела 1р: о шuqc Етоламрон БлоL: шыmа Етотэн 5 шэ тын,,,phones
dataset/raw/phone/phone_42.jpg,Expleie; Cieatu; Comktct OnlMithiDS} #HGКЕ ЮШи 16 Ironвы Шш_RIHI PpMиx,,,phones
dataset/raw/phone/phone_43.jpg,вам н ПF IFINE 12 Fj ЗIЬUME 12 e& LIPAD РRO [ШНЕ22m] ОшШи,,,phones
dataset/raw/phone/phone_44.jpg,15 Pro [Phone,remote,0.5407,phones
dataset/raw/phone/phone_45.jpg,[Рhone iPhone 15 Enjoy your time with apple 15 QQfе азмэ WL8 ?миm (w) Жохэ-соrо 346 CJU Аюoм RmI  T Gnumlht,,,phones
dataset/raw/phone/phone_46.jpg,"inhone]3 minl (56GB) R3.025,88 nlEachi dсskл",,,phones
dataset/raw/phone/phone_47.jpg,ЕЕта  (daвш Gct In апд 7 butto {Рtолль !a lот9n 3349,,,phones
dataset/raw/phone/phone_48.jpg,Capture See the Unseen estyle iPho Ieтш fdencc Реrtarm The Bold stuiining,remote;cell phone;person,0.6355;0.4437;0.4142,phones
dataset/raw/phone/phone_49.jpg,Oveotwue Sociol 'Gpladin : leuigu АряIг Fhaaг аfo па Шлачп cclcr,cell phone,0.9520,phones
dataset/raw/phone/phone_50.jpg,IPhone 16 Built for Apple Intelligence Jus: trom +79900o  62 2 month #pаle Infellgпсп сс :anina hnllcr Ihi; Yвar:,cell phone,0.8353,phones
dataset/raw/phone/phone_51.jpg,'ING THE Perfection erience,,,phones
dataset/raw/phone/phone_52.jpg,;Phone 15 Pro Academy Color Encoclng System Pro cameras Pro display ШьРhL ЫPiDEt Plcdlohntusl its  шшънатштыэнсглллаг Paesap #наагттткааптааатцеаырцъ таатынытататштттшшт LsaIn mатe,cell phone,0.6337,phones
dataset/raw/phone/phone_53.jpg,Authorised Distributor Ayab Сопtcueri All Apple products are guaranteed by Arab Computers 2 2 Apple Authorized Distributor: SHOP NOW Warranty Months  Warranty : 2 9 Cотuтer 1 'oinqlisia `,remote;remote;cell phone;cell phone;remote,0.8579;0.7057;0.6702;0.5558;0.4916,phones
dataset/raw/phone/phone_54.jpg,"iPhoneX [PHONEX APPLE CINZA ESPACIAL; 64GB DESBLOQWEADO - МQAС2 RS 224 95 ATEADXDERS 448,80 SEM JUROS",,,phones
dataset/raw/phone/phone_55.jpg,"iPhone 11 Pro CAMERAS: PRO DISPLAY; PPla PERFORMANCE: БIнсн SUPER RETINA XDR OLED DISPLAY Startlng trom 99,9001",,,phones
dataset/raw/shirt/shirt_01.jpg,'EU A SOCIAL РОSI EWFLATE NEW ARRIVAL т-ШШш UPTO 50% @FF репразоцван euunuc,person,0.9332,shirts
dataset/raw/shirt/shirt_02.jpg,1 - [ШШШВ ШШШ QISII & IШ,person;snowboard,0.9473;0.4438,shirts
dataset/raw/shirt/shirt_03.jpg,"Custom w Sъ # Ве51 , g [0ы",,,shirts
dataset/raw/shirt/shirt_04.jpg,IMAGE NOT INCLUDED NEW T - s #RiVR т TEMPLAIE SOCIAL MEDIA нJSI ШРтл m 508 1]. ORGAWYEg шЕшоI 332 5 ад,,,shirts
dataset/raw/shirt/shirt_05.jpg,"R Official T-shirt For Pentecost 9 o @ENTEC ST VUc e , Get a соpу for GHC 35.00 Ri For Purchase; contact Аbe(s (0203869015) 5 GHC MTN 35 CEDIs",person,0.5455,shirts
dataset/raw/shirt/shirt_06.jpg,TRI COLORСОMBO PALL OFTHREI з799/- 1 ШИЯПЕ Eayuuna In,potted plant,0.6473,shirts
dataset/raw/shirt/shirt_07.jpg,WE SPECIALZE CUsTEн SCHEFN FHINTED SCREEN #FPAFELANE FRINTED FКE GOODS T-SHIRTS (5309415-0299 тНе MaGreIRTs BEST CANaE FHINIED IKRCTSНQUT 199 T-SHIRT еи0 пчыn  FFRFFN #HILF FREE ADS? ESIITTESANL пЕс<аs silkshop Ж#Иmlю,,,shirts
dataset/raw/shirt/shirt_08.jpg,ISHIIRL ВШ Л. EFN ВШШ !UЕIH ВШ !ШН IH@L SlURE FUNIRHISER SIURE FUNDRHISER {JП ШЯЖЛ 1l] 94Л-ZII ЕUm 'YURIЯSER NURE GImRE [SHIRI FUNDRHISER SiDRE 7u 51а7Ud,,,shirts
dataset/raw/shirt/shirt_09.jpg,Tя-ШRт ШЕУЕЮ Wiil тенает T-CUНT,person,0.9143,shirts
dataset/raw/shirt/shirt_10.jpg,"MIsL74 5D ЛНГДЕПНОЛАВЕ T-SHIRT [undisev s20 CencHni [""ШAm au%a тенрии7 GREAT GIFT [DEA' АП|4шт APRIL 15TH-MAY 9ТН sIIt5 AYAILABLE IN 7 SIZES: LnwiAll Jna; * аm тиншJaн шпфяг wk; Zuь catans ORPER ONLIКLL7 Н47 15UH хд HATCL SCHaoL catans FFJCHEUS HIL TUHLADS HEHCLLRIA CHLIRs еъtэЕанынт LUеЧ РЦAННЕНРАТРНПВТЛЫЦЕ ETSt-GuH",,,shirts
dataset/raw/shirt/shirt_11.jpg,FINAL SALE BE QUICK IT I5 THE LAS CHANCE UEoOAR IMAGE 750 1006,,,shirts
dataset/raw/shirt/shirt_12.jpg,"FunbxoURе Пм|, SITUATIoN CAN шъHle a-548-T0 45 7|4е-20  икиштштэ",book;book,0.7760;0.7278,shirts
dataset/raw/shirt/shirt_13.jpg,,person;person;person;person;car,0.9411;0.8283;0.6594;0.6199;0.5461,shirts
dataset/raw/shirt/shirt_14.jpg,Power House Health Club T-Shirt Ad,person,0.9611,shirts
dataset/raw/shirt/shirt_15.jpg,Headline Sponsored . Pald fоr by Headline Shirts Rad! Its awkward gus Back-2-School tmпe Buy 2 Get Free ап ALL TEES AND SOCKS пом through miidnight Tuesdayl,,,shirts
dataset/raw/shirt/shirt_16.jpg,Sarah James Martin BRIDGES AfSOiFEY SHERIFF?,person;person,0.9629;0.9579,shirts
dataset/raw/shirt/shirt_17.jpg,,person;person,0.9142;0.8491,shirts
dataset/raw/shirt/shirt_18.jpg,Plain-Iee,tv;suitcase,0.6125;0.5305,shirts
dataset/raw/shirt/shirt_19.jpg,ЕМЦПТНЕК РAEI UНЦНЧН ZaDMEnS GEN-Z,,,shirts
dataset/raw/shirt/shirt_20.jpg,#ADE COPYCAIS KILL MV VIBE MY {uwted Tune Ollcl USA- [51g95 - ё COPVCATS KILL VIBE,remote,0.3739,shirts
dataset/raw/shirt/shirt_21.jpg,TShint Academy Create Virall videos loops,,,shirts
dataset/raw/shirt/shirt_22.jpg,TShint Academy Yourwebsiteis yourcastlel,,,shirts
dataset/raw/shirt/shirt_23.jpg,NEW T-SHIRT AVAILABLE,,,shirts
dataset/raw/shirt/shirt_24.jpg,Learn how Merch Research is REALLY done: СLICK TO CETTHE PDF THHEUOJKFRIPOR,,,shirts
dataset/raw/shirt/shirt_25.jpg,,laptop;person;person,0.7548;0.7430;0.6449,shirts
dataset/raw/shirt/shirt_26.jpg,Got no time for proper Research? HIldo it foryou: And teach you more: CLICK & START FOR FREE T# nhLOnK Ifочт `,,,shirts
dataset/raw/shirt/shirt_27.jpg,DAIL {sik STYLE SHOR NOW,person,0.9525,shirts
dataset/raw/shirt/shirt_28.jpg,Z5e <h &a & Оrf Polo T-shint Bamner n rъanaaa YRT FAI HIION,,,shirts
dataset/raw/shirt/shirt_29.jpg,"ткнх SUMMiER VIHES SABR mRIIRМП""",,,shirts
dataset/raw/shirt/shirt_30.jpg,Neu Arrival T-SHIRT 50% ~ир,person;tv,0.9421;0.3977,shirts
dataset/raw/shirt/shirt_31.jpg,NEW RANDING FASHION OVER 50% OFF ON ALL COLLECTION еlаnNm ouhhe paldro ф Enira HOP NOW тиъл trencs com Juvs,person;kite,0.9219;0.5011,shirts
dataset/raw/shirt/shirt_32.jpg,IMAGE NOT INCLUDED Lucn NEW ARRIVAL T-SHIRT LIMITED COLLECTION UPw 50% 5174ш 'р таатанавтт шди,clock,0.4001,shirts
dataset/raw/shirt/shirt_33.jpg,SUPER SALE 5 CET 1О  аFF : THE ZND ITEM SUPER SALE FETIDZLOFF THE 2ND ITEM Тгадын,book,0.6741,shirts
dataset/raw/shirt/shirt_34.jpg,Look better Sll RTS FEFLIFEKD ВШШ Comfort cHOOSESS выг Look bctter Sfl,,,shirts
dataset/raw/shirt/shirt_35.jpg,Шilum,person;person;person,0.6131;0.5399;0.4230,shirts
dataset/raw/shirt/shirt_36.jpg,CETIU# OFF THE ZND IТEM акаунта SPECIALOFFER OFF 5 x е,,,shirts
dataset/raw/shirt/shirt_37.jpg,CROCODILE MENS POLO T-SHIRT SIZE QMАЕF AL сопон 399,person,0.8845,shirts
dataset/raw/shirt/shirt_38.jpg,"QaSllWlear"" LAST CHANCE SALE",,,shirts
dataset/raw/shirt/shirt_39.jpg,FASHION STORE,person;person;person;handbag;person,0.7070;0.6586;0.6442;0.5940;0.5408,shirts
dataset/raw/shirt/shirt_40.jpg,"TSHIRT ADS DESIGN EXPRESS YOURSFLF Еыеанъаыеев DDFI Шq Енu , 7ЕVLu",cell phone;person;person;person,0.8689;0.4457;0.3548;0.3536,shirts
dataset/raw/shirt/shirt_41.jpg,"Ncw slyc COLLECTION Exc lu Ivw Fuslulan Wuл, Tнlwzutасыш",person;person,0.8927;0.4782,shirts
dataset/raw/shirt/shirt_42.jpg,THANIGXOU SUSTAINClBting 4rew] FLANET BlliiR 100% 608,person;person;person;person;person,0.9288;0.8827;0.8814;0.8706;0.8532,shirts
dataset/raw/shirt/shirt_43.jpg,А~'Он @fis DSIQAGiinl тыэм WEBGEBAIIR Iest or,person,0.8867,shirts
dataset/raw/shirt/shirt_44.jpg,0,person,0.5278,shirts
dataset/raw/shoes/shoes_01.jpg,WQRLпя #Ш₽II Ш $ H 0 ₽ # 0 W EXCLUS I  Е COLLECTION SNEAKERS BlGSПLE DISCOUNT 503 OFF Lamlar [lesauadtI]шdd: ndчu Jaewuana вшвынъ 00оо Шсqr 4lhe= durnaad cm,book,0.4338,shoes
dataset/raw/shoes/shoes_02.jpg,NIKE JПTme,,,shoes
dataset/raw/shoes/shoes_03.jpg,IS,,,shoes
dataset/raw/shoes/shoes_04.jpg,"5Tl@IБ =1 обо 153 ""1D S1 ""nu[kg TE АКкатчь шъан ~шан IUr zэн IKESYUU I0HEXILEVEL 36о 725",person,0.4469,shoes
dataset/raw/shoes/shoes_05.jpg,LOGO GET 2 +012 345 6789 WWWWEBSITECOM ARRIVAL NEW SIEHEIiS OFFER BEST TODAY'S 'UPTO 25% OFF,,,shoes
dataset/raw/shoes/shoes_06.jpg,timeto change up @RING IN YUUR OLD SHDEs ANL GET CASH OFFUOUF NEШ PAF DF ADIDAS атbs,,,shoes
dataset/raw/shoes/shoes_07.jpg,,person,0.6169,shoes
dataset/raw/shoes/shoes_08.jpg,,,,shoes
dataset/raw/shoes/shoes_09.jpg,AIR MAX { Е 57 NIKE AIR MAX 90 HV -GЗ 569 HV-G92 Nike Air,,,shoes
dataset/raw/shoes/shoes_10.jpg,~ ~= # 1 итЛРХГ,traffic light,0.7702,shoes
dataset/raw/shoes/shoes_11.jpg,SN ZRS NEAKERS (SNEAKERS SNEAKERS SNEAKERS  SNEAKERS SNEAKERS SNEAKERS SNEAKERS ENEAK SNEAKERS SNEAL,bottle,0.4744,shoes
dataset/raw/shoes/shoes_12.jpg,AlR JORDAN 1zo9м COMFORT SE,,,shoes
dataset/raw/shoes/shoes_13.jpg,,person,0.7306,shoes
dataset/raw/shoes/shoes_14.jpg,mi aneakera FASHION SALE ROLL UP BANNER TEMPLATE wvьыъcъuutu,,,shoes
dataset/raw/shoes/shoes_15.jpg,,,,shoes
dataset/raw/shoes/shoes_16.jpg,"BRAND NAME SHOES Buu the COMFORT Jour FEET Deserv SAA UPTo 80% Dlcolju SHEP ""нам 3 123-456 7890 PRICE Еulэu- dzeln",,,shoes
dataset/raw/shoes/shoes_17.jpg,БАNЦL^  Ilес SOCIAN MEDIA DESIGN вАгшш,,,shoes
dataset/raw/shoes/shoes_18.jpg,IlIII JUST DO IT,scissors,0.7474,shoes
dataset/raw/shoes/shoes_19.jpg,,person,0.9252,shoes
dataset/raw/shoes/shoes_20.jpg,,boat;person;person,0.8401;0.5693;0.3834,shoes
dataset/raw/shoes/shoes_21.jpg,"DESIGNEDANDCRAFIED BYSNANA STUD OS09028 NIKEXSACAIVAPORWAFFLEBABY BLUE sacai MKЕ SKYBLUEBABY_SKU 897228 IC€ SACAIXNIKEVAPORWAFFLE""BABYBLUE"" Nke Vaporwaffle has bean Iho suibject of world of Nike and Secai ca laborations far We have 20 seen lhem in green and yellowrindark tcnes in university colors and in greyatways duplicaling Ihe most 34 characterislic elements as a hallmaik of idenlity The Ihus",cake,0.3726,shoes
dataset/raw/shoes/shoes_22.jpg,1а 15 Jим AMAZINGL FASH@N SALE SALE EoLtECTION ]ps  r. ЕыIlаVнЕ SPORT SHOES EEINLЧT AIR MAX BHIШNG,,,shoes
dataset/raw/shoes/shoes_23.jpg,Jistamuun ~NEW ARRIVAL SNEAKERS @OLLEGIION Unns,cell phone;book,0.6308;0.4095,shoes
dataset/raw/shoes/shoes_24.jpg,,person;snowboard,0.7072;0.3581,shoes
dataset/raw/shoes/shoes_25.jpg,"NEIwWяш (""тЕ4Тд  SHOP NOW SHOco] Qaalos ONLY 25S m ~ Шааш Inlaen",tennis racket,0.4827,shoes
dataset/raw/shoes/shoes_26.jpg,CAN тoucH тHIs! #siiia8 BЫmh BRIHISR KIHTS Ioot locker,,,shoes
dataset/raw/shoes/shoes_27.jpg,,,,shoes
dataset/raw/shoes/shoes_28.jpg,GLaSstAKTBOLCbS,,,shoes
dataset/raw/shoes/shoes_29.jpg,FOOTWIARE KSWSS НЕАКЕН- SNEEKERS K-SWISS SNEAKERS SNLEALERS SNEAKERS,,,shoes
dataset/raw/shoes/shoes_30.jpg,0 9 LOGO HE RE Exclusive Peals е]w! пdn иaуЕал,,,shoes
dataset/raw/shoes/shoes_31.jpg,@ET STHRI SOGIml mSPIQ Auldas Stba [ESITES,cell phone,0.9489,shoes
dataset/raw/shoes/shoes_32.jpg,snutteislucktam 2367877293,person,0.7955,shoes
dataset/raw/shoes/shoes_33.jpg,HЖ?п ODAX7t >UHn ыСте? ?+асе7 LIVE,kite;person;person;person;kite,0.8313;0.8299;0.7934;0.6784;0.6712,shoes
dataset/raw/shoes/shoes_34.jpg,(ЭЭ 1 REVNs 01 Т,book;person;person,0.6503;0.4824;0.4323,shoes
dataset/raw/shoes/shoes_35.jpg,Lrted ЕThл [ШIШII[ ыn.,handbag,0.4572,shoes
dataset/raw/shoes/shoes_36.jpg,NEW DFCICA 53 шишИоианепше OIRTY,,,shoes
dataset/raw/shoes/shoes_37.jpg,"0 0 ()HER? ШЕШ ARRIVAL КШШШЬ SHDES ШSШП 5O%o LIMITED OFFER адвшиа 931 ncan 'ut дранчы;, 4 ;1105 ;р9ТЫ| IMAGE NOT INCLUDED",,,shoes
dataset/raw/shoes/shoes_38.jpg,"@#а @ET 5,Л, 960 384 RNNINGB' Skбе  YoURS",,,shoes
dataset/raw/shoes/shoes_39.jpg,RUNNING SHOES БО% 14e4 чатлл 0 шu WiewlSowы OHDER нaw SDGIAL MEDIА #wJzuibaчаl : SHIES QEJBЫNh-RTEWFLIE BANNER SIZE IOCO Y 2IС9 Pixls] #0d 12 4 ~Еяа,book,0.4449,shoes
dataset/raw/shoes/shoes_40.jpg,RUN FlISIER ШО RUNNING,,,shoes
dataset/raw/shoes/shoes_41.jpg,qаНЧЕР ТеМПLАТЕ READY FOR SPORT DYNAMIC,,,shoes
dataset/raw/shoes/shoes_42.jpg,инъг Fns #NI1 ~arn HF5 coLLAEtaN SPORIS SHOES SALE FLAT 35% OFF ww cureld ra dвздп cал1,,,shoes
dataset/raw/shoes/shoes_43.jpg,shutterstock com 2104078148,person;person;person,0.9568;0.8689;0.7925,shoes
dataset/raw/shoes/shoes_44.jpg,RUNING SPORT Шuзшаош Gtoes,person,0.7636,shoes
dataset/raw/shoes/shoes_45.jpg,shutterstock com 2110416239,,,shoes
dataset/raw/shoes/shoes_46.jpg,"INIIE(UgJ 6 L=ст 6, shutterstock com 1105919801",person,0.5912,shoes
dataset/raw/shoes/shoes_47.jpg,#шIUJJUPi,,,shoes
dataset/raw/socks/socks_01.jpg,EverysoledeservesaMcGiegorsodk %4,tie;tie;tie;person;person,0.9510;0.8835;0.5616;0.5346;0.4295,socks
dataset/raw/socks/socks_02.jpg,[hey slay by themseluesl ~nrtakinr Grip-tops 7l9 alamy JAYYFW Woley,,,socks
dataset/raw/socks/socks_03.jpg,"SOCK sPecs пз "" 6j",person,0.7782,socks
dataset/raw/socks/socks_04.jpg,ма авастаa тойет Влш иъ Lke Wolwy сяшue alamy - ZFZOMBM,,,socks
dataset/raw/socks/socks_05.jpg,If Esquire Sucks over-tht-calf sfylesin basic black brow n orgrcy rn atnrtn dть;5 UHI UП; . inLgiпе what a little color wil] do; [qQUIRf Surxs,,,socks
dataset/raw/socks/socks_06.jpg,~Imу =ыч5 911 ШП Inter,,,socks
dataset/raw/socks/socks_07.jpg,MEN [IKE . goud liuks: яПd Ihe fine cunStmutiun 'ESQUIRE SOGKS! Eoul Smart Cnt,person;person;book,0.8917;0.6118;0.3980,socks
dataset/raw/socks/socks_08.jpg,$н янр  14ua14э IATERWOLHN 8Зmtоir S KYcm,person;person;person,0.8995;0.7657;0.4522,socks
dataset/raw/socks/socks_09.jpg,Soct тням= шну а+1 Еva a1agelu 91917tj щащэ Биаимыщэ ыан; 5нна штаолч w НАвэtаоскд eFu Цщр,tie,0.9634,socks
dataset/raw/socks/socks_10.jpg,SOHS,person,0.8784,socks
dataset/raw/socks/socks_11.jpg,SDBS ВИШПЕR #waiou,person,0.7109,socks
dataset/raw/socks/socks_12.jpg,S0t N Il nшwu TOOTAL SOCKS,person,0.5687,socks
dataset/raw/socks/socks_13.jpg,They just Wваг aud wean and wean tops alamy -JAYYPT [Wonam Grip-1,skateboard;skateboard;person,0.7477;0.5372;0.5288,socks
dataset/raw/socks/socks_14.jpg,Lilc wasn'1 Fasy heIntenur Anustauc Flmnяsucks > wlu WыnAmt,person;book,0.9226;0.4643,socks
dataset/raw/socks/socks_15.jpg,"С"" СЛiо Jif: Kъc ENDURANCE (ияf Saitrzs {hd4, Suli",horse;person;person,0.7735;0.5119;0.5050,socks
dataset/raw/socks/socks_16.jpg,0 EvZL Czeizon THиLеы раеыач 6OLDTOE,person,0.8781,socks
dataset/raw/socks/socks_17.jpg,"Warmiih , camfon amd luxuгу Freedum [rоm daring Ir hсг thuмиrla alamy J4YYFB 'imт Woulin Grip-iops шme",skateboard,0.5199,socks
dataset/raw/socks/socks_18.jpg,LITTLER OF SEATTLE PRESFNTS VIYELLA SOCKS Ragular Ianath 51.75 Shart longth 51.50 WIYг/bвыk Erden I e2 GENTLEMENS AppARE L TWO STOREs таu4 JrvINTEEM UNION оцумиснотI SFATTI мА; Iнетан,person,0.6508,socks
dataset/raw/socks/socks_19.jpg,БаШшазоциуgошЦdшёш Рептоmт whоlе Пmаge: IrsEd for 'GawimRmar; 2a maRmtn,person;person;person;baseball glove,0.9225;0.8101;0.7953;0.4194,socks
dataset/raw/socks/socks_20.jpg,ViaE% 25 HILERRDDF,,,socks
dataset/raw/socks/socks_21.jpg,,tv,0.7102,socks
dataset/raw/socks/socks_22.jpg,Inter [wnven Surka HGHLsI Howокg ЕvЕкYWНЕкЕ,person;tie,0.7568;0.4966,socks
dataset/raw/socks/socks_23.jpg,"Wlnnlng ururch mL, 31102 bhrьi5г3д a4t Т1нн 1",tv,0.5306,socks
dataset/raw/socks/socks_24.jpg,Uгтиг 'лiи] m € uu Mnnm Сбu1,,,socks
dataset/raw/socks/socks_25.jpg,косLз4; 00,person;chair,0.8999;0.5685,socks
dataset/raw/socks/socks_26.jpg,SOGKS SLOGANS IDEAS Sloganshub org,,,socks
dataset/raw/socks/socks_27.jpg,"BRIGHT SOCKS [arent ipslri dalor sil dnieц ЕЕыЛSиЪ ~dpsing Wiiank READ MORE FINE SOCKS [oreп IpsJa coersl amer consecEUI edLricia Vuaulks Tclis Аермо""е PAIR OF SOCKS Lnfтm ,пап RP consecteur  31p sriq 11шl11 15 READ MORE",toothbrush;toothbrush,0.4507;0.4420,socks
dataset/raw/socks/socks_28.jpg,"EVERYDAY PAIR FINE SOCKS OF SOCKS SOCKS Lten tsumn Шшlнн [РЕLM ныпе 'ыnn Ipsum ame, cuigertelui :lipisc ПеL ШПЕe_eT ЯdlPiEL drnu [ Cunse tetur JdlaisL sliL vяплв rifelc Ing elt ""iamus ul tells: Inq eLiz ""wamnu; rnl telIs READ MORE READ MORE READ MORE",,,socks
dataset/raw/socks/socks_29.jpg,CHRISTMAS SOCKS shutterstack_com - 2381889705,tie,0.4423,socks
dataset/raw/socks/socks_30.jpg,Fmbrace your unic ueness,tie,0.3720,socks
dataset/raw/socks/socks_31.jpg,"JО(КЯ ЮОР JD(Kf У(КУ ;i01 """" UlОР 5.ОР i40} ""C""",,,socks
dataset/raw/socks/socks_32.jpg,gettyimages' Credit: myillo 165631237,,,socks
dataset/raw/socks/socks_33.jpg,,tie;tie,0.3869;0.3568,socks
dataset/raw/socks/socks_34.jpg,,,,socks
dataset/raw/socks/socks_35.jpg,,,,socks
dataset/raw/socks/socks_36.jpg,(hl alamy - ZPXZJER,,,socks
dataset/raw/socks/socks_37.jpg,",5v шu",cell phone,0.4034,socks
dataset/raw/socks/socks_38.jpg,shutterstock com 1037349148,tie;toothbrush;toothbrush,0.5232;0.4798;0.4316,socks
dataset/raw/socks/socks_39.jpg,,,,socks
dataset/raw/socks/socks_40.jpg,shutterstock com 1692560377,,,socks
dataset/raw/socks/socks_41.jpg,WE U (ue,remote;snowboard,0.7280;0.4723,socks
dataset/raw/socks/socks_42.jpg,FIXTA pixta jp 108030693,,,socks
dataset/raw/socks/socks_43.jpg,IZzЪ [ДЪ7 shutterstock com 597342368,,,socks
dataset/raw/socks/socks_44.jpg,{ft,,,socks
dataset/raw/socks/socks_45.jpg,SALE 50 % Lorem ipsum dolor sit amet consectctur adipiscing shutterstock com 2162145171,,,socks
dataset/raw/socks/socks_46.jpg,snutteislucK-tam 2342104725,kite,0.5538,socks
dataset/raw/tie/tie_01.jpg,ГАА СТУК КААССИЧЕСКИЙ УНИСЕКС 48см ГОТОВЫЙ УЗЕА,tie,0.9408,ties
dataset/raw/tie/tie_02.jpg,ГОТОВЫЙ УЗЕЛ РЕГУЛИРОВКА 3 ЗБснкнопе УИ ДЛЯ МАЛЬЧИКОВ ИДЕВОЧЕК,tie;tie;snowboard;person,0.9555;0.9016;0.5892;0.4076,ties
